,Landmark,Latitude,Longitude,categories,delivery.id,delivery.provider.icon.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.name,delivery.url,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id
6,USS Intrepid,40.76473335,-74.0008398066094,Gift Shop,,,,,,,False,4ca0f3a07ada199c32ecaabc,1 Intrepid Sq,US,New York,United States,at W 46th St,96,"['1 Intrepid Sq (at W 46th St)', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.764669397714776, 'lng': -73.99969451465542}]",40.764669397714776,-73.99969451465542,,10036,NY,Intrepid Museum Store,v-1543773020,90483420
7,USS Intrepid,40.76473335,-74.0008398066094,Theme Park Ride / Attraction,,,,,,,False,58ee78f4fb9d8924b9f7303f,,US,New York,United States,,8,"['New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.764802, 'lng': -74.000788}]",40.764802,-74.000788,,10019,NY,G Force Encounter,v-1543773020,
8,USS Intrepid,40.76473335,-74.0008398066094,Harbor / Marina,,,,,,,False,5383cd9f498e1b7adfcd6523,Pier 84,US,New York,United States,at W 44th St,99,"['Pier 84 (at W 44th St)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.764041590604386, 'lng': -74.00159047171276}]",40.764041590604386,-74.00159047171276,,,NY,Pier 84 Boat House,v-1543773020,
9,USS Intrepid,40.76473335,-74.0008398066094,Pier,,,,,,,False,4a3545aaf964a520b29c1fe3,W 44th St,US,New York,United States,at 12th Ave,172,"['W 44th St (at 12th Ave)', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.76318618108141, 'lng': -74.00068759918213}]",40.76318618108141,-74.00068759918213,,10036,NY,Pier 84,v-1543773020,
10,USS Intrepid,40.76473335,-74.0008398066094,Boat or Ferry,,,,,,,False,4b4dfa61f964a520ccdc26e3,711 12th Ave,US,New York,United States,55th Street,295,"['711 12th Ave (55th Street)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76619637114735, 'lng': -73.99792126464878}]",40.76619637114735,-73.99792126464878,,10019,NY,Manhattan Cruise Terminal,v-1543773020,
11,USS Intrepid,40.76473335,-74.0008398066094,Museum,,,,,,,False,4b99221af964a520a46335e3,Pier 86,US,New York,United States,at W 46th St & 12th Ave,91,"['Pier 86 (at W 46th St & 12th Ave)', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.764821060862715, 'lng': -73.99976371397774}]",40.764821060862715,-73.99976371397774,,10036,NY,Submarine Growler at the Intrepid Museum,v-1543773020,
12,USS Intrepid,40.76473335,-74.0008398066094,Government Building,,,,,,,False,4eb54b9c775b544c27382b37,,US,,United States,,34,"['New York', 'United States']","[{'label': 'display', 'lat': 40.765045252046235, 'lng': -74.00082502469878}]",40.765045252046235,-74.00082502469878,,,New York,US Customs And Border Protection,v-1543773020,
13,USS Intrepid,40.76473335,-74.0008398066094,Cruise,,,,,,,False,5adcdf59bf7dde53c5ab7ee3,,US,New York,United States,,228,"['New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.766393, 'lng': -73.99925}]",40.766393,-73.99925,,10036,NY,Norwegian Escape,v-1543773020,
14,USS Intrepid,40.76473335,-74.0008398066094,Boat or Ferry,,,,,,,False,5b36f720286fda002be127b2,Intrepid,US,New York,United States,,115,"['Intrepid', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.764443, 'lng': -73.99953}]",40.764443,-73.99953,,10036,NY,Flight Deck,v-1543773020,
15,USS Intrepid,40.76473335,-74.0008398066094,History Museum,,,,,,,False,4ebae2326c25faf0a50c4505,,US,New York,United States,,113,"['New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.76460804949156, 'lng': -73.99949940057166}]",40.76460804949156,-73.99949940057166,,10036,NY,The Dignity Memorial Vietnam Wall,v-1543773020,
16,USS Intrepid,40.76473335,-74.0008398066094,Dog Run,,,,,,,False,4c0307e9187ec9283128b57b,700 W 44th St.,US,New York,United States,at 12th Ave.,130,"['700 W 44th St. (at 12th Ave.)', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.76359452114081, 'lng': -74.00046544175518}]",40.76359452114081,-74.00046544175518,,10036,NY,Pier 84 Dog Run,v-1543773020,
17,USS Intrepid,40.76473335,-74.0008398066094,Pier,,,,,,,False,4af6f15af964a520400422e3,48th Street,US,New York,United States,12th Avenue,244,"['48th Street (12th Avenue)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.765277494107146, 'lng': -73.99803029991244}]",40.765277494107146,-73.99803029991244,,,NY,Pier 88,v-1543773020,
18,USS Intrepid,40.76473335,-74.0008398066094,Boat or Ferry,,,,,,,False,4cdb0d00b34e60fc935f4499,557 12th Ave,US,New York,United States,Pier 84 and the Intrepid,139,"['557 12th Ave (Pier 84 and the Intrepid)', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.763491316419966, 'lng': -74.00102206676414}]",40.763491316419966,-74.00102206676414,,10036,NY,"New York Water Taxi - Pier 84, West 44th Street",v-1543773020,
19,USS Intrepid,40.76473335,-74.0008398066094,Harbor / Marina,,,,,,,False,4c02f8ba187ec9287c0db57b,,US,New York,United States,,45,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.764725180931045, 'lng': -74.00029707160046}]",40.764725180931045,-74.00029707160046,,,NY,Iwo Jima Flight Deck,v-1543773020,
20,USS Intrepid,40.76473335,-74.0008398066094,Memorial Site,,,,,,,False,56919c25498ee87ddf709545,Pier 86,US,New York,United States,West 46th St & 12th Ave,151,"['Pier 86 (West 46th St & 12th Ave)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.765526, 'lng': -74.0023}]",40.765526,-74.0023,,,NY,9/11 Steel,v-1543773020,
21,USS Intrepid,40.76473335,-74.0008398066094,General Entertainment,,,,,,,False,50eef262e4b0f9bca0f80972,,US,New York,United States,,91,"['New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.76540482612624, 'lng': -74.00145627105789}]",40.76540482612624,-74.00145627105789,,10036,NY,Concorde Tour,v-1543773020,
22,USS Intrepid,40.76473335,-74.0008398066094,Pier,,,,,,,False,4b995960f964a520e97435e3,42nd st,US,New York,United States,12th ave,230,"['42nd st (12th ave)', 'New York, NY 10018', 'United States']","[{'label': 'display', 'lat': 40.76274126124381, 'lng': -74.00157678148989}]",40.76274126124381,-74.00157678148989,,10018,NY,Pier 83,v-1543773020,
23,USS Intrepid,40.76473335,-74.0008398066094,Boat or Ferry,,,,,,,False,57828036498e545abe83b1b2,,US,New York,United States,,55,"['New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.764947, 'lng': -74.00024}]",40.764947,-74.00024,,10019,NY,Star Trek Experience,v-1543773020,
24,USS Intrepid,40.76473335,-74.0008398066094,Boat or Ferry,,,,,,,False,546cc5f5498e4bbab0cbcb66,,US,New York,United States,,209,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.765215684763824, 'lng': -73.9984377469274}]",40.765215684763824,-73.9984377469274,,,NY,Celebrity Eclipse,v-1543773020,
25,USS Intrepid,40.76473335,-74.0008398066094,American Restaurant,,,,,,,False,5a382342c4df1d2b88310e5e,Pier 86,US,New York,United States,,111,"['Pier 86', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.764728, 'lng': -73.99952}]",40.764728,-73.99952,,10019,NY,Aviator Grill,v-1543773020,
26,USS Intrepid,40.76473335,-74.0008398066094,Military Base,,,,,,,False,4e6a0edcaeb7c31e42dfd980,,US,New York,United States,,173,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.76371999113472, 'lng': -73.99927559299557}]",40.76371999113472,-73.99927559299557,,,NY,USS New York,v-1543773020,
27,USS Intrepid,40.76473335,-74.0008398066094,Pizza Place,,,,,,,False,4c717259d97fa143c7e7f8ca,Betw 11 & 12 avenue,US,New York,United States,42nd street,191,"['Betw 11 & 12 avenue (42nd street)', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.76339179985014, 'lng': -73.99941332076565}]",40.76339179985014,-73.99941332076565,,10036,NY,42nd street pizza corp,v-1543773020,
28,USS Intrepid,40.76473335,-74.0008398066094,Track,,,,,,,False,5086f9d2e4b0f46229b01d95,West Side Highway,US,New York,United States,12th Ave,301,"['West Side Highway (12th Ave)', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.76203139867169, 'lng': -74.0010660462815}]",40.76203139867169,-74.0010660462815,,10036,NY,West Side Highway Running Path,v-1543773020,
29,USS Intrepid,40.76473335,-74.0008398066094,Boat or Ferry,,,,,,,False,4b9158e8f964a5201cb533e3,New York Passenger Terminal,US,New York,United States,,261,"['New York Passenger Terminal', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76670798137569, 'lng': -73.99915508111552}]",40.76670798137569,-73.99915508111552,,10019,NY,Norwegian Gem,v-1543773020,
0,King Manor,40.741639,-73.359971,Neighborhood,,,,,,,False,4f19dc5de4b035439fa276b1,,US,Wyandanch,United States,,817,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.74897459108951, 'lng': -73.35949754491078}]",40.74897459108951,-73.35949754491078,,11798,NY,Wyandanch,v-1543773021,
1,King Manor,40.741639,-73.359971,Office,,,,,,,False,5081985ee4b05bd7edf9d8eb,,US,Wyandanch,United States,,50,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.74186325073242, 'lng': -73.35945129394531}]",40.74186325073242,-73.35945129394531,,11798,NY,A&J crane,v-1543773021,
2,King Manor,40.741639,-73.359971,Automotive Shop,,,,,,,False,4eb2be570aaf68b1eb75220e,,US,,United States,,271,"['New York', 'United States']","[{'label': 'display', 'lat': 40.74109357103201, 'lng': -73.35683792429559}]",40.74109357103201,-73.35683792429559,,,New York,mount avenue service,v-1543773021,
3,King Manor,40.741639,-73.359971,Elementary School,,,,,,,False,4e6f56dfaeb74b0575365eae,792 Mount Ave,US,Wyandanch,United States,Straight Path,499,"['792 Mount Ave (Straight Path)', 'Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.74588712784124, 'lng': -73.36189232695585}]",40.74588712784124,-73.36189232695585,,11798,NY,Martin Luther King Jr. Elementary,v-1543773021,
4,King Manor,40.741639,-73.359971,Automotive Shop,,,,,,,False,4e89eaae30f84f195d2336a6,,US,Wyandanch,United States,,85,"['Wyandanch, NY', 'United States']","[{'label': 'display', 'lat': 40.74109512229854, 'lng': -73.36069493923415}]",40.74109512229854,-73.36069493923415,,,NY,All Systems Brake Service Inc,v-1543773021,
5,King Manor,40.741639,-73.359971,Arts & Crafts Store,,,,,,,False,4ebd27269a52ad50477ea055,115 Wyandanch Ave,US,Wyandanch,United States,Mount Ave,166,"['115 Wyandanch Ave (Mount Ave)', 'Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.74197373849879, 'lng': -73.36189808361165}]",40.74197373849879,-73.36189808361165,,11798,NY,Corinthian Stone,v-1543773021,
6,King Manor,40.741639,-73.359971,City,,,,,,,False,53e92340498e675f8f005b8b,,US,,United States,,346,"['New York', 'United States']","[{'label': 'display', 'lat': 40.74115124597461, 'lng': -73.35591107916085}]",40.74115124597461,-73.35591107916085,,,New York,Babylon,v-1543773021,
7,King Manor,40.741639,-73.359971,Salon / Barbershop,,,,,,,False,4fada11fe4b0ba6ff3b6d109,1331 Straight Path,US,Wyandanch,United States,,651,"['1331 Straight Path', 'Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.740325136395754, 'lng': -73.36749923734678}]",40.740325136395754,-73.36749923734678,,11798,NY,Jenny's Expressions,v-1543773021,
8,King Manor,40.741639,-73.359971,Field,,,,,,,False,4ea4311402d529c117561fea,,US,Wyandanch,United States,,364,"['Wyandanch, NY', 'United States']","[{'label': 'display', 'lat': 40.744900633314884, 'lng': -73.35961843598338}]",40.744900633314884,-73.35961843598338,,,NY,Wyandanch Park,v-1543773021,
9,King Manor,40.741639,-73.359971,Factory,,,,,,,False,4f50f9dbe4b0f1f5fecc5ee2,,US,Wyandanch,United States,,136,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.74209213256836, 'lng': -73.3614730834961}]",40.74209213256836,-73.3614730834961,,11798,NY,C&N packaging,v-1543773021,
10,King Manor,40.741639,-73.359971,Dessert Shop,,,,,,,False,5075ae42498e939b2f64c70b,,US,Wyandanch,United States,,346,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.74227437938539, 'lng': -73.36398773957883}]",40.74227437938539,-73.36398773957883,,11798,NY,cannoli factory,v-1543773021,
11,King Manor,40.741639,-73.359971,Design Studio,,,,,,,False,5254f0812fc6d1f7573c985d,1569 Straight Path,US,Wyandanch,United States,# 1516,1035,"['1569 Straight Path (# 1516)', 'Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.750930774180645, 'lng': -73.36045503616333}]",40.750930774180645,-73.36045503616333,,11798,NY,eStore Seller,v-1543773021,
12,King Manor,40.741639,-73.359971,Park,,,,,,,False,4fe0f880e4b074c0cc0d4e84,,US,West Babylon,United States,,1150,"['West Babylon, NY 11704', 'United States']","[{'label': 'display', 'lat': 40.73450322159881, 'lng': -73.35010237590916}]",40.73450322159881,-73.35010237590916,,11704,NY,Belmont Lake Estates Civic Triangle Park,v-1543773021,
13,King Manor,40.741639,-73.359971,,,,,,,,False,51ab702b498ec9b4532c9937,,US,Wyandanch,United States,,293,"['Wyandanch, NY', 'United States']","[{'label': 'display', 'lat': 40.743998, 'lng': -73.361534}]",40.743998,-73.361534,,,NY,"First Church Of Wyandanch Ministries, Inc.",v-1543773021,
14,King Manor,40.741639,-73.359971,Ski Lodge,,,,,,,False,4efb8c0e8b81729521da0694,,US,Wyandanch,United States,,599,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.745337414169796, 'lng': -73.36513330001482}]",40.745337414169796,-73.36513330001482,,11798,NY,The Danchy Mountain,v-1543773021,
15,King Manor,40.741639,-73.359971,Fast Food Restaurant,,,,,,,False,4f328b6419836c91c7e22f7e,1585 Straight Path,US,Wyandanch,United States,,1237,"['1585 Straight Path', 'Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.752719, 'lng': -73.361218}]",40.752719,-73.361218,,11798,NY,McDonald's,v-1543773021,
16,King Manor,40.741639,-73.359971,,,,,,,,False,4df5189bb61cbd3ec0210835,85 Parkway Ave,US,Wyandanch,United States,,312,"['85 Parkway Ave', 'Wyandanch, NY', 'United States']","[{'label': 'display', 'lat': 40.7442, 'lng': -73.3615}]",40.7442,-73.3615,,,NY,First Church of Wyandanch Ministries,v-1543773021,
17,King Manor,40.741639,-73.359971,Parking,,,,,,,False,4fe9b38ce4b0750807038cba,,US,Wyandanch,United States,,212,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.74119186401367, 'lng': -73.36241912841797}]",40.74119186401367,-73.36241912841797,,11798,NY,high tech yard,v-1543773021,
18,King Manor,40.741639,-73.359971,Food,,,,,,,False,4f324cc919836c91c7ca19e7,770 Belmont Ave,US,West Babylon,United States,,1217,"['770 Belmont Ave', 'West Babylon, NY 11704', 'United States']","[{'label': 'display', 'lat': 40.738212, 'lng': -73.346257}]",40.738212,-73.346257,,11704,NY,Gold City,v-1543773021,
19,King Manor,40.741639,-73.359971,Deli / Bodega,,,,,,,False,4f327a0619836c91c7db90da,1310 Straight Path,US,Wyandanch,United States,,821,"['1310 Straight Path', 'Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.738467, 'lng': -73.368766}]",40.738467,-73.368766,,11798,NY,Jamaican Deli and Grocery,v-1543773021,
20,King Manor,40.741639,-73.359971,Financial or Legal Service,,,,,,,False,4cdd5dd7901e9eb03a40c1ef,1182 Straight Path,US,West Babylon,United States,,1075,"['1182 Straight Path', 'West Babylon, NY 11704', 'United States']","[{'label': 'display', 'lat': 40.735867, 'lng': -73.370192}]",40.735867,-73.370192,,11704,NY,Jackson Hewitt Tax Service,v-1543773021,
21,King Manor,40.741639,-73.359971,,,,,,,,False,4c49b21bb5eec9b64d7618a5,,US,Wyandanch,United States,,888,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.73944, 'lng': -73.370098}]",40.73944,-73.370098,,11798,NY,39 West Booker Ave,v-1543773021,
22,King Manor,40.741639,-73.359971,Gas Station,,,,,,,False,4d81beeb1ec4224bbc75cd92,725 Wyandanch Ave,US,Babylon,United States,,1189,"['725 Wyandanch Ave', 'Babylon, NY 11704', 'United States']","[{'label': 'display', 'lat': 40.74185048867543, 'lng': -73.34587617846825}]",40.74185048867543,-73.34587617846825,,11704,NY,Liberty Mart,v-1543773021,
23,King Manor,40.741639,-73.359971,,,,,,,,False,4ee4331fb634710b8ac0a595,,US,West Babylon,United States,,943,"['West Babylon, NY 11704', 'United States']","[{'label': 'display', 'lat': 40.733864596528164, 'lng': -73.36441948417183}]",40.733864596528164,-73.36441948417183,,11704,NY,31,v-1543773021,
24,King Manor,40.741639,-73.359971,,,,,,,,False,4cd42017558a3704cb67c5a6,,US,Wyandanch,United States,,1426,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.744, 'lng': -73.3766}]",40.744,-73.3766,,11798,NY,Megrant,v-1543773021,
25,King Manor,40.741639,-73.359971,Building,,,,,,,False,4fe86d77e4b09df1e9773255,,US,Wyandanch,United States,,202,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.741593851812894, 'lng': -73.36237588551019}]",40.741593851812894,-73.36237588551019,,11798,NY,high tech masons,v-1543773021,
26,King Manor,40.741639,-73.359971,Auto Garage,,,,,,,False,4d2310d486e15481cc0ccf3a,410 Long Island Ave,US,Wyandanch,United States,,1562,"['410 Long Island Ave', 'Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.75511663, 'lng': -73.35479318}]",40.75511663,-73.35479318,,11798,NY,Esti Warehouse,v-1543773021,393605115
27,King Manor,40.741639,-73.359971,Office,,,,,,,False,4c459dcf74ffc928672177cc,,US,Wyandanch,United States,,1083,"['Wyandanch, NY 11798', 'United States']","[{'label': 'display', 'lat': 40.745156, 'lng': -73.371951}]",40.745156,-73.371951,,11798,NY,F.W. Sims,v-1543773021,
28,King Manor,40.741639,-73.359971,Southern / Soul Food Restaurant,,,,,,,False,536560ff498e6cfe82f4659e,,US,Wyandanch,United States,,549,"['Wyandanch, NY', 'United States']","[{'label': 'display', 'lat': 40.744252, 'lng': -73.365502}]",40.744252,-73.365502,,,NY,brooklyn fish and chicken,v-1543773021,
29,King Manor,40.741639,-73.359971,Gas Station,,,,,,,False,4b74a81df964a5209aea2de3,675 Sunrise Hwy,US,West Babylon,United States,"btw Belmont Ave & Hubbards Path, westbound side",3386,"['675 Sunrise Hwy (btw Belmont Ave & Hubbards Path, westbound side)', 'West Babylon, NY 11704', 'United States']","[{'label': 'display', 'lat': 40.71391020114343, 'lng': -73.34346955680746}]",40.71391020114343,-73.34346955680746,,11704,NY,Mike's Super Citgo,v-1543773021,136751726
