,Landmark,Latitude,Longitude,categories,id,location.cc,location.city,location.country,location.distance,location.formattedAddress,location.lat,location.lng,location.state,name
24,Carnegie Hall,40.76503,-73.9798868158842,Building,4c4da9f6fb742d7f445d1b2d,US,New York,United States,42,"['162 W 56th St (7th Ave)', 'New York, NY 10019', 'United States']",40.76488978200665,-73.98034942200447,NY,Carnegie Plaza
25,Carnegie Hall,40.76503,-73.9798868158842,Café,4bdb16ea63c5c9b6cf472668,US,New York,United States,90,"['870 7th Ave (btwn 55th & 56th St.)', 'New York, NY 10019', 'United States']",40.76458040865999,-73.98077567522006,NY,Tisserie
26,Carnegie Hall,40.76503,-73.9798868158842,Greek Restaurant,420fea00f964a520861f1fe3,US,New York,United States,82,"['871 7th Ave (btwn 55th & 56th St)', 'New York, NY 10019', 'United States']",40.764670715123735,-73.98073728040896,NY,Molyvos
27,Carnegie Hall,40.76503,-73.9798868158842,Office,4fe35a82e4b00dcb4e82be30,US,New York,United States,40,"['152 W 57th St (7th Ave)', 'New York, NY 10019', 'United States']",40.765085130413055,-73.97941374036057,NY,Greystone
28,Carnegie Hall,40.76503,-73.9798868158842,Meeting Room,4e3864e3d4c0dc7ad2efbe1e,US,,United States,61,"['New York', 'United States']",40.76492628659932,-73.97916627712095,New York,Peter Marcus Group
29,Carnegie Hall,40.76503,-73.9798868158842,Hotel,58b4e4cddebdf6752c7b725f,US,New York,United States,64,"['160 W 56th St (56th & 7th)', 'New York, NY 10019', 'United States']",40.764492260963344,-73.98016301786927,NY,Carnegie Hotel
0,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Art Museum,4a2fc4d3f964a520da981fe3,US,New York,United States,7,"['2 E 91st St (at 5th Ave)', 'New York, NY 10128', 'United States']",40.78433310928044,-73.9577650572561,NY,Cooper Hewitt Smithsonian Design Museum
1,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Museum,4d02be0b30a58cfa91da93e7,US,New York,United States,37,"['7 East 91st St. (Lexington Ave.)', 'New York, NY 10024', 'United States']",40.78449889344998,-73.95736044372892,NY,James Burden Mansion
2,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Café,5558df91498ebc638bf357a0,US,New York,United States,19,"['9 E 90th St', 'New York, NY 10128', 'United States']",40.784170617177224,-73.95787818295116,NY,Tarallucci e Vino Cooper Hewitt
3,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Embassy / Consulate,4bb508fb1344b71315be9b04,US,New York,United States,53,"['9 E 91st St (btw 5th & Madison)', 'New York, NY 10128', 'United States']",40.784276697038365,-73.95706077893888,NY,Consulate General of the Russian Federation in New York
4,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Kosher Restaurant,56cc9aa6498edc84f39f1cfd,US,New York,United States,118,"['1109 5th Ave (at E 92nd St)', 'New York, NY 10128', 'United States']",40.785332112548176,-73.957480764814,NY,Russ & Daughters
5,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,High School,4b506bdaf964a520d12227e3,US,New York,United States,52,"['1 E 91st St (at 5th Ave)', 'New York, NY 10128', 'United States']",40.78471215557417,-73.95795047230176,NY,Convent of the Sacred Heart
6,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Monument / Landmark,4a8d4689f964a520650f20e3,US,New York,United States,87,"['E. 90th St (Fifth Ave)', 'New York, NY 10009', 'United States']",40.78407530231456,-73.95869493484497,NY,Central Park - Engineers' Gate
7,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Sandwich Place,55315fc9498e14c3cc9920d0,US,New York,United States,42,"['Cooper Hewitt Museum', 'New York, NY', 'United States']",40.784072493986336,-73.95812294827655,NY,Cafe Cooper Hewitt
8,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,School,4b1867a2f964a5203cd223e3,US,New York,United States,38,"['22 E 91st St (between Madison & Fifth)', 'New York, NY 10128', 'United States']",40.784195149530454,-73.95725456105814,NY,Spence School
9,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Garden,59c6a2af2079556b58360d4c,US,New York,United States,42,"['New York, NY 10128', 'United States']",40.783972,-73.957994,NY,Arthur Ross Terrace and Garden
10,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Café,4bc38504abf4952123e0c393,US,New York,United States,91,"['1085 5th Ave (at 5th Ave)', 'New York, NY 10128', 'United States']",40.78375703091576,-73.95852577546304,NY,Bluestone Lane
11,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Residential Building (Apartment / Condo),4c8bd297ed3ab60cabd86121,US,New York,United States,44,"['New York, NY 10128', 'United States']",40.784616,-73.957996,NY,Otto Kahn Mansion
12,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,General Entertainment,4dbd9f46316a78b90c2a27db,US,New York,United States,19,"['2 E 91st St', 'New York, NY 10128', 'United States']",40.784113,-73.957701,NY,Set in Style: The Jewelry of Van Cleef & Arpels
13,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Museum,4a746fb2f964a52025de1fe3,US,New York,United States,112,"['1109 5th Ave (at E 92nd St)', 'New York, NY 10128', 'United States']",40.7852755619908,-73.95741083193923,NY,The Jewish Museum
14,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Art Museum,41706480f964a520a51d1fe3,US,New York,United States,179,"['1071 5th Ave (at E 89th St)', 'New York, NY 10128', 'United States']",40.78299078965506,-73.9589738845825,NY,Solomon R Guggenheim Museum
15,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Church,4a9023dcf964a5202c1620e3,US,New York,United States,71,"['2 E 90th St (at 5th Ave)', 'New York, NY 10128', 'United States']",40.78392091369864,-73.9583927548248,NY,Church of the Heavenly Rest
16,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Pharmacy,502aabd4e4b079ac48088e00,US,New York,United States,83,"['1260 Madison Ave', 'New York, NY 10128', 'United States']",40.78380309280119,-73.95694257784027,NY,90th Street Pharmacy
17,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Bakery,563633d6498eb48583296b62,US,New York,United States,100,"['1266 Madison Ave (90th & 91st St)', 'New York, NY 10128', 'United States']",40.78380094013877,-73.95668704790415,NY,Noglu
18,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Art Museum,4b6da13ff964a520b3812ce3,US,New York,United States,125,"['1083 5th Ave (At 89th Street)', 'New York, NY 10128', 'United States']",40.783406754516015,-73.95863584757069,NY,National Academy Museum & School
19,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Wine Bar,591e3561b1538e79e85cd7b3,US,New York,United States,90,"['New York, NY 10128', 'United States']",40.783977,-73.956708,NY,Bar 91
20,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Café,563656bb498e20709d96f0b3,US,New York,United States,101,"['1270 Madison Ave (East 91st Street)', 'New York, NY', 'United States']",40.784051797124526,-73.95653042296473,NY,Eli's Essentials
21,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Outdoor Sculpture,4da19434b1c937048e3ad1a1,US,New York,United States,127,"['East Dr & E 90th St (New York Marathon Finish Line)', 'New York, NY 10128', 'United States']",40.78405499325143,-73.95918041467667,NY,Fred Lebow Sculpture by James Ygnacio Dominguez
22,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Italian Restaurant,4fec98cce4b0e53ef25f8101,US,New York,United States,77,"['E 91st St (Madison Ave)', 'New York, NY 10128', 'United States']",40.78417887171049,-73.95678689543246,NY,Gina La Fornarina
23,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Museum,4f9fdb2fe4b04840ba06c86b,US,New York,United States,68,"['New York, NY 10024', 'United States']",40.78425558774124,-73.95850957034062,NY,Carnegie Museum
24,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,School,59b2f44f4a1cc05fed4e5188,US,New York,United States,71,"['4 E 90th St (Madison Ave)', 'New York, NY 10128', 'United States']",40.783663,-73.957914,NY,International Academy Of New York
25,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Grocery Store,4a7eef20f964a52052f21fe3,US,New York,United States,105,"['91st Street (York)', 'New York, NY', 'United States']",40.78404634791192,-73.9564840750271,NY,Eli Zabar
26,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,College Academic Building,4bdb9c34c79cc928f6cb83e9,US,New York,United States,105,"['20 E 92nd St (92)', 'New York, NY 10128', 'United States']",40.78491519666383,-73.95675890023084,NY,Nightengale School
27,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Office,4d477244f046a1cd736d07f6,US,New York,United States,6,"['9 E 90th St (at 5th Ave.)', 'New York, NY 10128', 'United States']",40.784343381365765,-73.95768642425537,NY,Cooper Hewitt Smithsonian Design Museum: Administrative Offices
28,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Gift Shop,4b705858f964a5202f142de3,US,New York,United States,96,"['1283 Madison Ave (btw 91st & 92nd)', 'New York, NY 10128', 'United States']",40.78422759141695,-73.95655226271136,NY,Blue Tree
29,Andrew Carnegie Mansion,40.7842843,-73.9576990287357,Outdoor Sculpture,4e78d613d1646aa04d777598,US,New York,United States,71,"['New York, NY', 'United States']",40.784779,-73.958243,NY,William Thomas Stead Memorial
0,Central Park,40.7838476,-73.9645727455915,Park,412d2800f964a520df0c1fe3,US,New York,United States,35,"['59th St to 110th St (5th Ave to Central Park West)', 'New York, NY 10028', 'United States']",40.78408342593807,-73.96485328674316,NY,Central Park
1,Central Park,40.7838476,-73.9645727455915,Reservoir,4a229fa8f964a520797d1fe3,US,New York,United States,207,"['Central Park (btwn 85th & 96th St)', 'New York, NY 10024', 'United States']",40.78501826346545,-73.96265945604296,NY,Jacqueline Kennedy Onassis Reservoir
2,Central Park,40.7838476,-73.9645727455915,Art Museum,50db5d27e4b0421e79fa67c8,US,New York,United States,60,"['New York, NY 10024', 'United States']",40.78431138999523,-73.96493812432726,NY,Japanese Art @The Met
3,Central Park,40.7838476,-73.9645727455915,Building,4c439c7e59d99c74648efbad,US,New York,United States,37,"['86th Street Transverse Road 3 (Central Park)', 'New York, NY 10024', 'United States']",40.78352400291985,-73.96444451081257,NY,NYPD Auxiliary CPP
4,Central Park,40.7838476,-73.9645727455915,Police Station,4a6f7300f964a5202fd61fe3,US,New York,United States,225,"['W 86th St. & Transverse Rd.', 'New York, NY 10128', 'United States']",40.78441308148865,-73.967138120699,NY,NYPD - Central Park Precinct
5,Central Park,40.7838476,-73.9645727455915,Art Museum,513a6fbce4b0b7f3d22651c2,US,New York,United States,63,"['New York, NY', 'United States']",40.78337594651824,-73.96415752563003,NY,Velez Blanco Patio @ The Met
6,Central Park,40.7838476,-73.9645727455915,Other Great Outdoors,4dbc9047f7b1ab37dd6289ed,US,New York,United States,157,"['New York, NY', 'United States']",40.783096,-73.966157,NY,Central Park Contemplation Circle
7,Central Park,40.7838476,-73.9645727455915,Art Gallery,4cc824f47be654819e102c23,US,New York,United States,122,"['New York, NY 10024', 'United States']",40.78304535799035,-73.96358355398347,NY,Jacques And Natasha Gelman Galleries @ The Met
8,Central Park,40.7838476,-73.9645727455915,Government Building,51c06344498e920abd8e6c09,US,New York,United States,103,"['New York, NY', 'United States']",40.78376419505697,-73.96579673240583,NY,86th St Shops - Central Park
9,Central Park,40.7838476,-73.9645727455915,Bridge,4e8372460aafdea8a0a0a9fd,US,,United States,155,"['86th Street Transverse Rd (Central Park)', 'New York', 'United States']",40.784464059602286,-73.96622312489284,New York,Bridge No. 27 - Central Park
10,Central Park,40.7838476,-73.9645727455915,Garden,4b003184f964a520593b22e3,US,New York,United States,183,"['Central Park West at 85th St. (at 85th St.)', 'New York, NY', 'United States']",40.783271058668454,-73.96661281585693,NY,Arthur Ross Pinetum
11,Central Park,40.7838476,-73.9645727455915,Other Great Outdoors,4c8c1f54b118b713969b1701,US,New York,United States,268,"['West Drive', 'New York, NY', 'United States']",40.78416009038711,-73.96772759089826,NY,Central Park - West Drive
12,Central Park,40.7838476,-73.9645727455915,Baseball Field,4f9eff31e4b04f3d0b31ee82,US,New York,United States,92,"['New York, NY 10024', 'United States']",40.783468165618885,-73.96554352790373,NY,Central Park Great Lawn Softball Field #7
13,Central Park,40.7838476,-73.9645727455915,Music Venue,5b21a8c879f6c7002cccac83,US,New York,United States,306,"['Central Park (Great Lawn)', 'New York, NY 10028', 'United States']",40.78158942684785,-73.96665573120117,NY,New York Philharmonic: Concerts in the Parks - Central Park
14,Central Park,40.7838476,-73.9645727455915,Baseball Field,51edb0ee498e80edcded490c,US,New York,United States,191,"['New York, NY', 'United States']",40.78229345051498,-73.96555800927638,NY,Central Park - Great Lawn Field 8
15,Central Park,40.7838476,-73.9645727455915,Garden,4bc307faabf495219c27c393,US,New York,United States,240,"['W 88th St (Central Park (resevoir))', 'New York, NY', 'United States']",40.78529812675017,-73.96669445983879,NY,Central Park Cherry Blossoms
16,Central Park,40.7838476,-73.9645727455915,Trail,4ad5cda5f964a520900321e3,US,New York,United States,234,"['Central Park (at 84th St)', 'New York, NY 10022', 'United States']",40.78460409735965,-73.96717071533203,NY,Bridle Path
17,Central Park,40.7838476,-73.9645727455915,Gym / Fitness Center,4c0be7f4ffb8c9b6a6f06d61,US,New York,United States,151,"['New York, NY', 'United States']",40.78249061017402,-73.96439428839638,NY,Central Park Volleyball Hard Courts
18,Central Park,40.7838476,-73.9645727455915,Basketball Court,4d98d35161a3a1cde735d742,US,,United States,176,"['New York', 'United States']",40.782257981049966,-73.96458275422773,New York,Central Park Basketball Courts
19,Central Park,40.7838476,-73.9645727455915,Residential Building (Apartment / Condo),4fce5fcde4b0bbfdf420e7ed,US,New York,United States,91,"['New York, NY 10024', 'United States']",40.7832,-73.9639,NY,930 saint nicholas ave.
20,Central Park,40.7838476,-73.9645727455915,Baseball Field,4c9e05e82fb1a14376ebe540,US,New York,United States,329,"['1000 5th Ave (central park)', 'New York, NY 10028', 'United States']",40.78093303916369,-73.96528250510065,NY,Great Lawn Field #6
21,Central Park,40.7838476,-73.9645727455915,Exhibit,4cd0373d7561236a90f32af3,US,New York,United States,588,"['1000 5th Ave', 'New York, NY 10024', 'United States']",40.77855913255932,-73.96446704864502,NY,Lila Acheson Wallace Wing
22,Central Park,40.7838476,-73.9645727455915,College Lab,4e80a6388b81aa6f2bdaf0b6,US,,United States,148,"['721 Broadway 9th Floor', 'New York', 'United States']",40.78343667109202,-73.96624676799294,New York,NYU Tisch Capture Studio/Green Screen Room
23,Central Park,40.7838476,-73.9645727455915,Playground,4b687d33f964a520b17b2be3,US,New York,United States,291,"['East Drive (at 72nd St.)', 'New York, NY', 'United States']",40.78157870629041,-73.96285460752965,NY,Rumsey Playground
24,Central Park,40.7838476,-73.9645727455915,Building,4cac7ec797c8a1cd3530a1a5,US,New York,United States,142,"['21 W 86 Street, New York, Ny', 'New York, NY', 'United States']",40.783523,-73.96621,NY,J+M Realty
25,Central Park,40.7838476,-73.9645727455915,Playground,4c0c04c5009a0f473200ecbf,US,New York,United States,254,"['Central Park', 'New York, NY 10024', 'United States']",40.783291757347186,-73.96749800669707,NY,Pinetum Playground
26,Central Park,40.7838476,-73.9645727455915,Research Station,4f8b27b2e4b024e8563e7ed8,US,New York,United States,667,"['Central Park', 'New York, NY 10024', 'United States']",40.778996,-73.969227,NY,Central Park Weather Station
27,Central Park,40.7838476,-73.9645727455915,Food Truck,4e36ac14a8092599ee1111f9,US,New York,United States,127,"[""66'th street (west end ave)"", 'New York, NY 10023', 'United States']",40.78286662903537,-73.9653571208538,NY,tommy's fast food
28,Central Park,40.7838476,-73.9645727455915,Park,4bfee1b6369476b02d008d1f,US,New York,United States,267,"['New York, NY 10024', 'United States']",40.78222815048436,-73.96691462608828,NY,Great Lawn Field 5
29,Central Park,40.7838476,-73.9645727455915,Bridge,4e845eb3b6344595de4b2f97,US,New York,United States,263,"['East Dr (Central Park)', 'New York, NY', 'United States']",40.78196046380562,-73.96268472261201,NY,Bridge No. 24 - Central Park
0,Central Synagogue,40.75959935,-73.9705534616014,Synagogue,4ac00481f964a520789320e3,US,New York,United States,17,"['123 E 55th St (Lexington Avenue)', 'New York, NY 10022', 'United States']",40.75973737035728,-73.97046506705577,NY,Central Synagogue
1,Central Synagogue,40.75959935,-73.9705534616014,Salon / Barbershop,577fde9a498ea953b1b398ef,US,New York,United States,46,"['133 E 55th St (Lexington Ave and 55th street)', 'New York, NY 10022', 'United States']",40.760001,-73.970406,NY,Signature Barbershop
2,Central Synagogue,40.75959935,-73.9705534616014,Office,4b915bb8f964a520fbb533e3,US,New York,United States,135,"['399 Park Ave (53rd Street)', 'New York, NY 10022', 'United States']",40.75875593632172,-73.97171083323265,NY,PineBridge Investments
3,Central Synagogue,40.75959935,-73.9705534616014,Salad Place,598374ce4aa3f8115801d081,US,New York,United States,21,"['644 Lexington Ave (between 54th and 55th Streets)', 'New York, NY 10022', 'United States']",40.759412,-73.970515,NY,Tasty Greens
4,Central Synagogue,40.75959935,-73.9705534616014,Burrito Place,56991fd938faa615176d3c2a,US,New York,United States,54,"['636 Lexington Ave', 'New York, NY 10022', 'United States']",40.759110609234945,-73.97055750905537,NY,Dos Toros Taqueria
